CacheEntryPosition,BatchKeyPath,ProgramName,BatchValueName,ModifiedTime
428,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{ED7A8E4B-3A8F-4785-B7CB-1A8E70534CF0}\MicrosoftEdgeUpdateSetup_X86_1.3.195.43.exe,AppCompatCache,2025-02-04 08:11:01.9377760
429,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\AUDIODG.EXE,AppCompatCache,2025-02-20 06:55:35.9914540
430,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	01a54e6600c30000	0000000000000000	8664	MicrosoftWindows.Client.WebExperience	cw5n1h2txyewy	,AppCompatCache,
431,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_421.20070.195.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe,AppCompatCache,2022-05-07 08:07:57.1500728
432,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\RuntimeBroker.exe,AppCompatCache,2025-02-20 06:56:16.6960086
433,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d0939	000a0000585d0000	8664	Microsoft.Windows.CloudExperienceHost	cw5n1h2txyewy	neutral,AppCompatCache,
434,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SystemApps\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\Application,AppCompatCache,2025-03-09 08:32:36.3488265
435,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SystemApps\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy\Application,AppCompatCache,2025-02-04 08:13:29.7132686
436,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d0939	0000000000000000	8664	Microsoft.Windows.CloudExperienceHost	cw5n1h2txyewy	neutral,AppCompatCache,
437,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d0939	0000000000000000	8664	Microsoft.Windows.ContentDeliveryManager	cw5n1h2txyewy	neutral,AppCompatCache,
438,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,AppCompatCache,2025-03-05 19:00:46.7508140
439,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\pcaui.exe,AppCompatCache,2025-02-20 06:57:01.6469291
440,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\CloudExperienceHostBroker.exe,AppCompatCache,2023-10-01 06:48:45.4759355
441,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Explorer.EXE,AppCompatCache,2025-02-20 06:55:54.3872934
442,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\userinit.exe,AppCompatCache,2025-02-20 06:56:57.8748213
443,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\MDMAgent.exe,AppCompatCache,2023-10-01 06:47:53.1900273
444,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\sihost.exe,AppCompatCache,2025-02-20 06:56:30.8882779
445,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\wermgr.exe,AppCompatCache,2025-02-20 06:56:59.7869626
446,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\LogonUI.exe,AppCompatCache,2022-05-07 05:19:27.4560428
447,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\dxgiadaptercache.exe,AppCompatCache,2025-02-20 06:56:34.2972189
448,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\MdmDiagnosticsTool.exe,AppCompatCache,2023-10-01 06:48:33.5373013
449,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\devicecensus.exe,AppCompatCache,2025-02-20 06:56:57.0465835
450,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\sdbinst.exe,AppCompatCache,2025-02-20 06:57:02.6600359
451,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.22621.2423_none_e946dbb842dfcc3f\TiWorker.exe,AppCompatCache,2023-09-19 04:10:14.0000000
452,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\SearchIndexer.exe,AppCompatCache,2025-02-20 06:56:35.2956086
453,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\utilman.exe,AppCompatCache,2023-10-01 06:48:58.5084845
454,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\ctfmon.exe,AppCompatCache,2022-05-07 05:19:12.7972623
455,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\DllHost.exe,AppCompatCache,2022-05-07 05:19:31.3468620
456,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\oobe\FirstLogonAnim.exe,AppCompatCache,2022-05-07 05:19:42.3197645
457,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\mcbuilder.exe,AppCompatCache,2022-05-07 05:19:39.3014042
458,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\oobe\msoobe.exe,AppCompatCache,2023-10-01 06:49:16.3372998
459,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\oobe\oobeldr.exe,AppCompatCache,2023-10-01 06:49:24.3072744
460,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\provtool.exe,AppCompatCache,2025-02-20 06:55:50.5024828
461,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\vds.exe,AppCompatCache,2025-02-20 06:56:07.3796810
462,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\vdsldr.exe,AppCompatCache,2022-05-07 05:19:13.7660611
463,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	01a54e6600c30000	000a00007fff0000	8664	MicrosoftWindows.Client.WebExperience	cw5n1h2txyewy	,AppCompatCache,
464,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000a560427250000	000a00004bc80000	8664	Microsoft.ZuneVideo	8wekyb3d8bbwe	,AppCompatCache,
465,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000b089a002e0000	000a000055f0015a	8664	Microsoft.ZuneMusic	8wekyb3d8bbwe	,AppCompatCache,
466,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0000560600930000	000a00004a430000	8664	Microsoft.YourPhone	8wekyb3d8bbwe	,AppCompatCache,
467,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000c003217710000	000a000042ee0000	8664	Microsoft.XboxIdentityProvider	8wekyb3d8bbwe	,AppCompatCache,
468,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0001002f09510000	000a00004a610000	8664	Microsoft.XboxGameOverlay	8wekyb3d8bbwe	,AppCompatCache,
469,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0001000c2ae70000	000a000055f00000	8664	Microsoft.WindowsTerminal	8wekyb3d8bbwe	,AppCompatCache,
470,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	56bc057800040000	000a000055f00000	8664	Microsoft.WindowsStore	8wekyb3d8bbwe	,AppCompatCache,
471,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	00010000002a0000	000a00004a330000	8664	Microsoft.WindowsSoundRecorder	8wekyb3d8bbwe	,AppCompatCache,
472,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000b084000200000	000a000055f00000	8664	Microsoft.WindowsNotepad	8wekyb3d8bbwe	,AppCompatCache,
473,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0001000000270000	000a000055f00000	8664	Microsoft.WindowsMaps	8wekyb3d8bbwe	,AppCompatCache,
474,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	00010899003d0000	000a000055f00000	8664	Microsoft.WindowsFeedbackHub	8wekyb3d8bbwe	,AppCompatCache,
475,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	3e8537f650400000	000a00004c610000	8664	microsoft.windowscommunicationsapps	8wekyb3d8bbwe	,AppCompatCache,
476,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	07e6089900040000	000a000055f00000	8664	Microsoft.WindowsCamera	8wekyb3d8bbwe	,AppCompatCache,
477,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000a083700080000	000a000047ba0000	8664	Microsoft.WindowsCalculator	8wekyb3d8bbwe	,AppCompatCache,
478,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	00010000004b0000	000a000055f00000	8664	Microsoft.WindowsAlarms	8wekyb3d8bbwe	,AppCompatCache,
479,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0015522661ab0000	000a00004bc80000	8664	Microsoft.Windows.Photos	8wekyb3d8bbwe	,AppCompatCache,
480,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	00010000a4d00000	000a00004a610000	8664	Microsoft.WebMediaExtensions	8wekyb3d8bbwe	,AppCompatCache,
481,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	00000036a7140000	000a000047ba0000	8664	Microsoft.Todos	8wekyb3d8bbwe	,AppCompatCache,
482,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	2ee803e900010000	000a000045550000	8664	Microsoft.StorePurchaseApp	8wekyb3d8bbwe	,AppCompatCache,
483,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	03e8585d00010000	000a000055f00001	8664	Microsoft.SecHealthUI	8wekyb3d8bbwe	,AppCompatCache,
484,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000b0899000c0000	000a000055f00000	8664	Microsoft.ScreenSketch	8wekyb3d8bbwe	,AppCompatCache,
485,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000a077530a80000	000a000045630000	8664	Microsoft.People	8wekyb3d8bbwe	,AppCompatCache,
486,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000b089900160000	000a000055f00000	8664	Microsoft.Paint	8wekyb3d8bbwe	,AppCompatCache,
487,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0004000001a60000	000a00004a430000	8664	Microsoft.MicrosoftStickyNotes	8wekyb3d8bbwe	,AppCompatCache,
488,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0004000c0c630000	000a00004a610000	8664	Microsoft.MicrosoftSolitaireCollection	8wekyb3d8bbwe	,AppCompatCache,
489,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0012089c04750000	000a00004a610000	8664	Microsoft.MicrosoftOfficeHub	8wekyb3d8bbwe	,AppCompatCache,
490,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	00010000c4b90000	000a00004a610000	8664	Microsoft.HEVCVideoExtension	8wekyb3d8bbwe	,AppCompatCache,
491,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000a089c00010000	000a00004a610000	8664	Microsoft.Getstarted	8wekyb3d8bbwe	,AppCompatCache,
492,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000a089901a50000	000a000047ba0000	8664	Microsoft.GetHelp	8wekyb3d8bbwe	,AppCompatCache,
493,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0839038400180000	000a00004a430000	8664	Microsoft.GamingApp	8wekyb3d8bbwe	,AppCompatCache,
494,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0001001129c30000	000a000055f00000	8664	Microsoft.DesktopAppInstaller	8wekyb3d8bbwe	,AppCompatCache,
495,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0001000000060000	000a00004a430000	8664	Microsoft.BingWeather	8wekyb3d8bbwe	,AppCompatCache,
496,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0001000000010000	000a00004a430000	8664	Microsoft.BingNews	8wekyb3d8bbwe	,AppCompatCache,
497,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0002000273480000	000a000027410000	8664	Microsoft.NET.Native.Framework.2.2	8wekyb3d8bbwe	,AppCompatCache,
498,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000200026fbc0000	000a000027410000	8664	Microsoft.NET.Native.Runtime.2.2	8wekyb3d8bbwe	,AppCompatCache,
499,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000e000077f00000	000a0000273a0000	8664	Microsoft.VCLibs.140.00.UWPDesktop	8wekyb3d8bbwe	,AppCompatCache,
500,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000e000077f00000	000a0000273a0000	8664	Microsoft.VCLibs.140.00	8wekyb3d8bbwe	,AppCompatCache,
501,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0007089b42690000	000a000047ba0000	8664	Microsoft.UI.Xaml.2.7	8wekyb3d8bbwe	,AppCompatCache,
502,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0002a41723290000	000a000047ba0000	8664	Microsoft.UI.Xaml.2.4	8wekyb3d8bbwe	,AppCompatCache,
503,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0003089c39df0000	000a00004a610000	8664	Microsoft.549981C3F5F10	8wekyb3d8bbwe	,AppCompatCache,
504,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	0006000200020000	03e8585d00010000	8664	Windows.PrintDialog	cw5n1h2txyewy	neutral,AppCompatCache,
505,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000000603e8	000a0000585d0001	8664	windows.immersivecontrolpanel	cw5n1h2txyewy	neutral,AppCompatCache,
506,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a00004c7c03e8	000a000042990000	8664	Windows.CBSPreview	cw5n1h2txyewy	neutral,AppCompatCache,
507,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e8585d00010000	03e8585d00010000	8664	NcsiUwpApp	8wekyb3d8bbwe	neutral,AppCompatCache,
508,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d0001	000a0000585d0001	8664	MicrosoftWindows.UndockedDevKit	cw5n1h2txyewy	neutral,AppCompatCache,
509,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	03e8587b03e80000	000a00007fff0000	8664	MicrosoftWindows.Client.FileExp	cw5n1h2txyewy	,AppCompatCache,
510,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	03e8587303e80000	000a00007fff0000	8664	MicrosoftWindows.Client.Core	cw5n1h2txyewy	,AppCompatCache,
511,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	03e8589203e80000	000a00007fff0000	8664	MicrosoftWindows.Client.CBS	cw5n1h2txyewy	,AppCompatCache,
512,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e8585d00010000	000a000000000000	8664	Microsoft.XboxGameCallableUI	cw5n1h2txyewy	neutral,AppCompatCache,
513,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0fa003e806bf0000	000c000000000000	8664	Microsoft.WindowsAppRuntime.CBS	8wekyb3d8bbwe	,AppCompatCache,
514,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d0001	000a0000585d0001	8664	Microsoft.Windows.XGpuEjectDialog	cw5n1h2txyewy	neutral,AppCompatCache,
515,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d08a7	000a0000585d08a7	8664	Microsoft.Windows.StartMenuExperienceHost	cw5n1h2txyewy	neutral,AppCompatCache,
516,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d08a7	000a0000585d08a7	8664	Microsoft.Windows.ShellExperienceHost	cw5n1h2txyewy	neutral,AppCompatCache,
517,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d0384	000c000000000000	8664	Microsoft.Windows.SecureAssessmentBrowser	cw5n1h2txyewy	neutral,AppCompatCache,
518,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	0001000000010000	000c000000000000	8664	Microsoft.Windows.PrintQueueActionCenter	cw5n1h2txyewy	neutral,AppCompatCache,
519,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e8585d00010000	000a000000000000	8664	Microsoft.Windows.PinningConfirmationDialog	cw5n1h2txyewy	,AppCompatCache,
520,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d0001	000a0000585d0001	8664	Microsoft.Windows.PeopleExperienceHost	cw5n1h2txyewy	neutral,AppCompatCache,
521,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e8585d00010000	000a000000000000	8664	Microsoft.Windows.ParentalControls	cw5n1h2txyewy	neutral,AppCompatCache,
522,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000533603e8	000c000000000000	8664	Microsoft.Windows.OOBENetworkConnectionFlow	cw5n1h2txyewy	,AppCompatCache,
523,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000533603e8	000c000000000000	8664	Microsoft.Windows.OOBENetworkCaptivePortal	cw5n1h2txyewy	,AppCompatCache,
524,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d0001	000a0000452b0000	8664	Microsoft.Windows.NarratorQuickStart	8wekyb3d8bbwe	neutral,AppCompatCache,
525,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d0939	000a000000000000	8664	Microsoft.Windows.ContentDeliveryManager	cw5n1h2txyewy	neutral,AppCompatCache,
526,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d0939	000b000000000000	8664	Microsoft.Windows.CloudExperienceHost	cw5n1h2txyewy	neutral,AppCompatCache,
527,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a00004c7c03e8	000c000000000000	8664	Microsoft.Windows.CapturePicker	cw5n1h2txyewy	,AppCompatCache,
528,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e8585d00010000	03e8585d00010000	8664	Microsoft.Windows.CallingShellApp	cw5n1h2txyewy	neutral,AppCompatCache,
529,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e8585d00010000	000a000000000000	8664	Microsoft.Windows.AssignedAccessLockApp	cw5n1h2txyewy	neutral,AppCompatCache,
530,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e8585d00010000	000a000000000000	8664	Microsoft.Windows.Apprep.ChxApp	cw5n1h2txyewy	neutral,AppCompatCache,
531,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d0001	000b000000000000	8664	Microsoft.Win32WebViewHost	cw5n1h2txyewy	neutral,AppCompatCache,
532,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000809013e820000	000a000047ba0000	8664	Microsoft.UI.Xaml.CBS	8wekyb3d8bbwe	,AppCompatCache,
533,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e8585d00010000	000c000000000000	8664	Microsoft.MicrosoftEdgeDevToolsClient	8wekyb3d8bbwe	neutral,AppCompatCache,
534,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d0001	000a000000000000	8664	Microsoft.LockApp	cw5n1h2txyewy	,AppCompatCache,
535,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d0001	000a000038390000	8664	Microsoft.ECApp	8wekyb3d8bbwe	,AppCompatCache,
536,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a00004c8b03e9	000c000000000000	8664	Microsoft.CredDialogHost	cw5n1h2txyewy	,AppCompatCache,
537,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a00004c8303e8	000c000000000000	8664	Microsoft.BioEnrollment	cw5n1h2txyewy	,AppCompatCache,
538,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d0001	000a000038390000	8664	Microsoft.AsyncTextService	8wekyb3d8bbwe	,AppCompatCache,
539,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d0001	000a0000585d0001	8664	Microsoft.AccountsControl	cw5n1h2txyewy	,AppCompatCache,
540,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e84c7c03e80000	000a0000295b0000	8664	Microsoft.AAD.BrokerPlugin	cw5n1h2txyewy	neutral,AppCompatCache,
541,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d0001	000a0000585d0001	8664	F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE	cw5n1h2txyewy	neutral,AppCompatCache,
542,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a00004cb803e8	000c000000000000	8664	E2A4F912-2574-4A75-9BB0-0D023378592B	cw5n1h2txyewy	neutral,AppCompatCache,
543,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d0001	000a000042ee0000	8664	c5e2524a-ea46-4f67-841f-6a9465d9d515	cw5n1h2txyewy	neutral,AppCompatCache,
544,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a00004cb803e8	000c000000000000	8664	1527c705-839a-4832-9118-54d4Bd6a0c89	cw5n1h2txyewy	neutral,AppCompatCache,
545,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\Edge\Application\100.0.1185.36\Installer\setup.exe,AppCompatCache,2022-04-11 18:47:11.2423765
546,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\EdgeUpdate\1.3.155.85\MicrosoftEdgeUpdateComRegisterShell64.exe,AppCompatCache,2022-04-11 18:47:00.7196502
547,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\DrvInst.exe,AppCompatCache,2023-10-01 06:49:17.6031155
548,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\taskhostw.exe,AppCompatCache,2025-02-20 06:56:04.2465516
549,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\Windows Defender\NisSrv.exe,AppCompatCache,2022-05-07 05:19:08.7501790
550,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\Windows Defender\MpCmdRun.exe,AppCompatCache,2022-05-07 05:19:08.5783016
551,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\AggregatorHost.exe,AppCompatCache,2025-02-20 06:56:59.3574151
552,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,AppCompatCache,2022-04-11 18:47:00.5671161
553,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\taskkill.exe,AppCompatCache,2022-05-07 05:20:15.5785090
554,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\wbem\wmiprvse.exe,AppCompatCache,2022-05-07 05:19:27.7686338
555,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\wbem\mofcomp.exe,AppCompatCache,2023-10-01 06:47:55.6277026
556,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\Windows Defender\MsMpEng.exe,AppCompatCache,2022-05-07 05:19:08.6720483
557,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\spoolsv.exe,AppCompatCache,2025-02-20 06:55:50.1709307
558,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\servicing\TrustedInstaller.exe,AppCompatCache,2025-02-20 06:57:37.0773360
559,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\Upfc.exe,AppCompatCache,2022-05-07 05:19:14.0629504
560,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\secinit.exe,AppCompatCache,2022-05-07 05:19:37.9419445
561,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\oobe\setup.exe,AppCompatCache,2023-10-01 06:49:23.9946938
562,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\oobe\windeploy.exe,AppCompatCache,2023-10-01 06:49:24.2916436
563,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\dwm.exe,AppCompatCache,2025-02-20 06:57:07.0267233
564,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\sppsvc.exe,AppCompatCache,2025-02-20 06:57:35.5781819
565,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\fontdrvhost.exe,AppCompatCache,2025-02-20 06:57:08.3099617
566,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\svchost.exe,AppCompatCache,2022-05-07 05:19:30.2374459
567,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\lsass.exe,AppCompatCache,2025-02-20 06:56:55.5003554
568,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\services.exe,AppCompatCache,2025-02-20 06:56:55.4213754
