Name,BatchKeyPath,Description,BatchValueName,DisplayName,StartMode,ServiceType,NameKeyLastWrite,ParametersKeyLastWrite,Group,ImagePath,ServiceDLL,RequiredPrivileges
NativeWifiP,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,NativeWiFi Filter,Manual,KernelDriver,2009-07-14 04:55:01.9857871,,NDIS,system32\DRIVERS\nwifi.sys,,
NDIS,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\system32\drivers\ndis.sys,-201",None,"@%SystemRoot%\system32\drivers\ndis.sys,-200",Boot,KernelDriver,2025-03-10 05:59:07.5312000,2025-02-05 01:02:13.1269522,NDIS Wrapper,system32\drivers\ndis.sys,,
NdisCap,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,NDIS Capture LightWeight Filter,None,NDIS Capture LightWeight Filter,Manual,KernelDriver,2009-07-14 04:54:38.2113453,2009-07-14 04:54:38.1957453,NDIS,system32\DRIVERS\ndiscap.sys,,
NdisTapi,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%systemroot%\system32\rascfg.dll,-32001",None,"@%systemroot%\system32\rascfg.dll,-32001",Manual,KernelDriver,2025-03-10 05:59:07.5312000,2009-07-14 04:49:30.4436390,,system32\DRIVERS\ndistapi.sys,,
Ndisuio,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,NDIS Usermode I/O Protocol,Manual,KernelDriver,2009-07-14 04:49:23.5640269,,NDIS,system32\DRIVERS\ndisuio.sys,,
NdisWan,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%systemroot%\system32\rascfg.dll,-32002",None,"@%systemroot%\system32\rascfg.dll,-32002",Manual,KernelDriver,2025-03-10 05:59:07.5312000,2009-07-14 04:49:30.6620393,,system32\DRIVERS\ndiswan.sys,,
NDProxy,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,NDIS Proxy,Manual,KernelDriver,2025-03-10 05:59:07.5312000,,PNP_TDI,,,
NetBIOS,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,NetBIOS Interface,None,NetBIOS Interface,System,FileSystemDriver,2025-03-10 05:59:07.5312000,2025-02-05 01:01:52.3633157,NetBIOSGroup,system32\DRIVERS\netbios.sys,,
NetBT,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\system32\drivers\netbt.sys,-1",None,"@%SystemRoot%\system32\drivers\netbt.sys,-2",System,KernelDriver,2025-03-10 05:59:07.5312000,2009-07-14 04:53:55.9040710,PNP_TDI,System32\DRIVERS\netbt.sys,,
Netlogon,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\System32\netlogon.dll,-103",None,"@%SystemRoot%\System32\netlogon.dll,-102",Manual,Win32ShareProcess,2009-07-14 04:49:01.6147883,2009-07-14 04:49:01.6147883,MS_WindowsRemoteValidation,%systemroot%\system32\lsass.exe,,
Netman,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\system32\netman.dll,-110",None,"@%SystemRoot%\system32\netman.dll,-109",Manual,Win32ShareProcess,2009-07-14 04:49:01.6147883,2009-07-14 04:49:01.6147883,,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted,%SystemRoot%\System32\netman.dll,SeImpersonatePrivilege SeChangeNotifyPrivilege SeLoadDriverPrivilege
netprofm,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\system32\netprofm.dll,-203",None,"@%SystemRoot%\system32\netprofm.dll,-202",Manual,Win32ShareProcess,2009-07-14 04:49:01.6147883,2009-07-14 04:49:01.6147883,,%SystemRoot%\System32\svchost.exe -k LocalService,%SystemRoot%\System32\netprofm.dll,SeImpersonatePrivilege SeChangeNotifyPrivilege
NetTcpPortSharing,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%systemroot%\Microsoft.NET\Framework64\v3.0\Windows Communication Foundation\ServiceModelInstallRC.dll,-8200",None,"@%systemroot%\Microsoft.NET\Framework64\v3.0\Windows Communication Foundation\ServiceModelInstallRC.dll,-8201",Disabled,Win32ShareProcess,2009-07-14 04:49:01.6147883,,,"""%systemroot%\Microsoft.NET\Framework64\v3.0\Windows Communication Foundation\SMSvcHost.exe""",,SeCreateGlobalPrivilege
nfrd960,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,,Manual,KernelDriver,2025-02-05 01:01:10.0716414,2009-07-14 04:49:01.6147883,SCSI Miniport,\SystemRoot\system32\drivers\nfrd960.sys,,
NlaSvc,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\System32\nlasvc.dll,-2",None,"@%SystemRoot%\System32\nlasvc.dll,-1",Automatic,Win32ShareProcess,2009-07-14 04:49:01.6147883,2009-07-14 04:49:20.1164208,,%SystemRoot%\System32\svchost.exe -k NetworkService,%SystemRoot%\System32\nlasvc.dll,SeCreateGlobalPrivilege SeImpersonatePrivilege SeAuditPrivilege
Npfs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,,System,FileSystemDriver,2025-03-10 05:59:07.5312000,,File system,,,
nsi,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\system32\nsisvc.dll,-201",None,"@%SystemRoot%\system32\nsisvc.dll,-200",Automatic,Win32ShareProcess,2009-07-14 04:49:01.6147883,2009-07-14 04:49:08.7284008,,%systemroot%\system32\svchost.exe -k LocalService,%systemroot%\system32\nsisvc.dll,SeCreateGlobalPrivilege SeImpersonatePrivilege
nsiproxy,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\system32\drivers\nsiproxy.sys,-1",None,"@%SystemRoot%\system32\drivers\nsiproxy.sys,-2",System,KernelDriver,2025-03-10 05:59:07.5312000,,,system32\drivers\nsiproxy.sys,,
NTDS,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,,Disabled,Adapter,2009-07-14 04:49:01.6147883,,,,,
Ntfs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,,Manual,FileSystemDriver,2025-03-10 05:59:07.5312000,,Boot File System,,,
Null,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,,System,KernelDriver,2025-03-10 05:59:07.5312000,,Base,,,
nvraid,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,,Manual,KernelDriver,2025-02-05 01:01:10.1340415,2010-11-21 03:29:32.8362940,System Bus Extender,\SystemRoot\system32\drivers\nvraid.sys,,
nvstor,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,,Manual,KernelDriver,2025-02-05 01:01:10.0404414,2010-11-21 03:29:32.8362940,SCSI Miniport,\SystemRoot\system32\drivers\nvstor.sys,,
nv_agp,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,NVIDIA nForce AGP Bus Filter,Manual,KernelDriver,2010-11-21 03:29:32.8362940,,PnP Filter,\SystemRoot\system32\drivers\nv_agp.sys,,
ohci1394,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,1394 OHCI Compliant Host Controller (Legacy),Manual,KernelDriver,2010-11-21 03:29:32.8362940,,,\SystemRoot\system32\drivers\ohci1394.sys,,
p2pimsvc,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\system32\pnrpsvc.dll,-8005",None,"@%SystemRoot%\system32\pnrpsvc.dll,-8004",Manual,Win32ShareProcess,2009-07-14 04:49:01.6147883,2009-07-14 05:34:09.8299124,,%SystemRoot%\System32\svchost.exe -k LocalServicePeerNet,%SystemRoot%\system32\pnrpsvc.dll,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
p2psvc,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\system32\p2psvc.dll,-8007",None,"@%SystemRoot%\system32\p2psvc.dll,-8006",Manual,Win32ShareProcess,2009-07-14 04:49:01.6147883,2009-07-14 05:34:09.8455124,,%SystemRoot%\System32\svchost.exe -k LocalServicePeerNet,%SystemRoot%\system32\p2psvc.dll,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
Parport,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,Parallel port driver,Manual,KernelDriver,2010-11-21 03:58:14.1671424,,Parallel arbitrator,\SystemRoot\system32\drivers\parport.sys,,
partmgr,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\system32\drivers\partmgr.sys,-101",None,"@%SystemRoot%\system32\drivers\partmgr.sys,-100",Boot,KernelDriver,2025-03-10 05:59:09.4656034,2009-07-14 04:49:01.6147883,Boot Bus Extender,System32\drivers\partmgr.sys,,
PcaSvc,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\system32\pcasvc.dll,-2",None,"@%SystemRoot%\system32\pcasvc.dll,-1",Automatic,Win32ShareProcess,2009-07-14 04:49:01.6147883,2009-07-14 04:49:01.6147883,,%systemroot%\system32\svchost.exe -k LocalSystemNetworkRestricted,%SystemRoot%\System32\pcasvc.dll,SeDebugPrivilege
pci,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,PCI Bus Driver,Boot,KernelDriver,2025-03-10 05:59:08.2020012,,Boot Bus Extender,system32\drivers\pci.sys,,
pciide,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,,Manual,KernelDriver,2025-02-05 01:01:10.1028415,,System Bus Extender,\SystemRoot\system32\drivers\pciide.sys,,
pcmcia,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,,Manual,KernelDriver,2010-11-21 03:58:17.6459485,,System Bus Extender,\SystemRoot\system32\drivers\pcmcia.sys,,
pcw,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,Performance Counters for Windows Driver,Boot,KernelDriver,2025-03-10 05:59:07.5312000,,Base,System32\drivers\pcw.sys,,
PEAUTH,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,PEAUTH,Automatic,KernelDriver,2025-03-10 05:59:07.5312000,,,system32\drivers\peauth.sys,,
PeerDistSvc,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\system32\peerdistsvc.dll,-9001",None,"@%SystemRoot%\system32\peerdistsvc.dll,-9000",Manual,Win32ShareProcess,2011-04-12 08:28:48.0268043,2011-04-12 08:28:45.9952813,,%SystemRoot%\System32\svchost.exe -k PeerDist,%SystemRoot%\system32\peerdistsvc.dll,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeAuditPrivilege
PerfDisk,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,,Disabled,Adapter,2009-07-14 04:49:01.6303883,,,,,
PerfHost,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%systemroot%\SysWow64\perfhost.exe,-1",None,"@%systemroot%\sysWow64\perfhost.exe,-2",Manual,Win32OwnProcess,2009-07-14 04:49:01.6303883,,,%SystemRoot%\SysWow64\perfhost.exe,,SeImpersonatePrivilege
PerfNet,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,,Disabled,Adapter,2009-07-14 04:49:01.6303883,,,,,
PerfOS,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,,Disabled,Adapter,2009-07-14 04:49:01.6303883,,,,,
PerfProc,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,,Disabled,Adapter,2009-07-14 04:49:01.6303883,,,,,
pla,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%systemroot%\system32\pla.dll,-501",None,"@%systemroot%\system32\pla.dll,-500",Manual,Win32ShareProcess,2009-07-14 04:49:01.6303883,2009-07-14 04:49:01.6303883,,%SystemRoot%\System32\svchost.exe -k LocalServiceNoNetwork,%systemroot%\system32\pla.dll,SeImpersonatePrivilege
PlugPlay,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\system32\umpnpmgr.dll,-101",None,"@%SystemRoot%\system32\umpnpmgr.dll,-100",Automatic,Win32ShareProcess,2009-07-14 04:49:01.6303883,2010-11-21 03:39:23.7996655,PlugPlay,%SystemRoot%\system32\svchost.exe -k DcomLaunch,%SystemRoot%\system32\umpnpmgr.dll,SeTcbPrivilege SeSecurityPrivilege SeAssignPrimaryTokenPrivilege SeTakeOwnershipPrivilege SeLoadDriverPrivilege SeBackupPrivilege SeRestorePrivilege SeImpersonatePrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeUndockPrivilege SeDebugPrivilege SeShutdownPrivilege
PNRPAutoReg,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\system32\pnrpauto.dll,-8003",None,"@%SystemRoot%\system32\pnrpauto.dll,-8002",Manual,Win32ShareProcess,2009-07-14 04:49:01.6303883,2009-07-14 05:34:12.6379173,,%SystemRoot%\System32\svchost.exe -k LocalServicePeerNet,%SystemRoot%\system32\pnrpauto.dll,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
PNRPsvc,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\system32\pnrpsvc.dll,-8001",None,"@%SystemRoot%\system32\pnrpsvc.dll,-8000",Manual,Win32ShareProcess,2009-07-14 04:49:01.6303883,2009-07-14 04:49:01.6303883,,%SystemRoot%\System32\svchost.exe -k LocalServicePeerNet,%SystemRoot%\system32\pnrpsvc.dll,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
PolicyAgent,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\system32\polstore.dll,-5011",None,"@%SystemRoot%\System32\polstore.dll,-5010",Manual,Win32ShareProcess,2009-07-14 04:49:01.6303883,2009-07-14 04:49:01.6303883,,%SystemRoot%\system32\svchost.exe -k NetworkServiceNetworkRestricted,%SystemRoot%\System32\ipsecsvc.dll,SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
PortProxy,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,,Disabled,Adapter,2009-07-14 04:49:01.6303883,,,,,
Power,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\system32\umpo.dll,-101",None,"@%SystemRoot%\system32\umpo.dll,-100",Automatic,Win32ShareProcess,2009-07-14 04:49:01.6303883,2009-07-14 04:49:01.6303883,Plugplay,%SystemRoot%\system32\svchost.exe -k DcomLaunch,%SystemRoot%\system32\umpo.dll,SeTcbPrivilege SeSecurityPrivilege SeAssignPrimaryTokenPrivilege SeTakeOwnershipPrivilege SeLoadDriverPrivilege SeBackupPrivilege SeRestorePrivilege SeImpersonatePrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeUndockPrivilege SeDebugPrivilege
PptpMiniport,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%systemroot%\system32\rascfg.dll,-32006",None,"@%systemroot%\system32\rascfg.dll,-32006",Manual,KernelDriver,2025-03-10 05:59:07.5312000,,,system32\DRIVERS\raspptp.sys,,
Processor,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,Processor Driver,Manual,KernelDriver,2010-11-21 03:58:19.2059512,,Extended Base,\SystemRoot\system32\drivers\processr.sys,,
ProfSvc,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%systemroot%\system32\profsvc.dll,-301",None,"@%systemroot%\system32\profsvc.dll,-300",Automatic,Win32ShareProcess,2009-07-14 04:49:01.6303883,2009-07-14 04:49:01.6303883,profsvc_group,%systemroot%\system32\svchost.exe -k netsvcs,%systemroot%\system32\profsvc.dll,SeBackupPrivilege SeRestorePrivilege SeTakeOwnershipPrivilege SeDebugPrivilege SeImpersonatePrivilege
ProtectedStorage,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%systemroot%\system32\psbase.dll,-301",None,"@%systemroot%\system32\psbase.dll,-300",Manual,Win32ShareProcess,2009-07-14 04:49:01.6303883,,,%SystemRoot%\system32\lsass.exe,,
Psched,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\System32\drivers\pacer.sys,-101",None,"@%SystemRoot%\System32\drivers\pacer.sys,-101",System,KernelDriver,2025-03-10 05:59:07.5312000,2009-07-14 04:53:58.0100747,NDIS,system32\DRIVERS\pacer.sys,,
ql2300,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,,Manual,KernelDriver,2025-02-05 01:01:10.0560414,2009-07-14 04:49:01.6303883,SCSI Miniport,\SystemRoot\system32\drivers\ql2300.sys,,
ql40xx,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,,Manual,KernelDriver,2025-02-05 01:01:10.0560414,2009-07-14 04:49:01.6303883,SCSI Miniport,\SystemRoot\system32\drivers\ql40xx.sys,,
QWAVE,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\system32\qwave.dll,-2",None,"@%SystemRoot%\system32\qwave.dll,-1",Manual,Win32ShareProcess,2009-07-14 04:49:01.6303883,2009-07-14 04:49:01.6303883,,%windir%\system32\svchost.exe -k LocalServiceAndNoImpersonation,%windir%\system32\qwave.dll,SeChangeNotifyPrivilege
QWAVEdrv,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%SystemRoot%\system32\drivers\qwavedrv.sys,-2",None,"@%SystemRoot%\system32\drivers\qwavedrv.sys,-1",Manual,KernelDriver,2009-07-14 04:49:01.6303883,,,\SystemRoot\system32\drivers\qwavedrv.sys,,
RasAcd,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,Remote Access Auto Connection Driver,None,Remote Access Auto Connection Driver,Manual,KernelDriver,2009-07-14 04:49:01.6303883,2009-07-14 04:49:01.6303883,Streams Drivers,System32\DRIVERS\rasacd.sys,,
RasAgileVpn,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,WAN Miniport (IKEv2),None,WAN Miniport (IKEv2),Manual,KernelDriver,2025-03-10 05:59:07.5312000,,,system32\DRIVERS\AgileVpn.sys,,
RasAuto,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%Systemroot%\system32\rasauto.dll,-201",None,"@%Systemroot%\system32\rasauto.dll,-200",Manual,Win32ShareProcess,2009-07-14 04:49:35.1236472,2009-07-14 04:49:35.1236472,,%SystemRoot%\System32\svchost.exe -k netsvcs,%SystemRoot%\System32\rasauto.dll,SeImpersonatePrivilege SeTcbPrivilege SeIncreaseQuotaPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeAssignPrimaryTokenPrivilege
Rasl2tp,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%systemroot%\system32\rascfg.dll,-32005",None,"@%systemroot%\system32\rascfg.dll,-32005",Manual,KernelDriver,2025-03-10 05:59:07.5312000,,,system32\DRIVERS\rasl2tp.sys,,
RasMan,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%Systemroot%\system32\rasmans.dll,-201",None,"@%Systemroot%\system32\rasmans.dll,-200",Manual,Win32ShareProcess,2009-07-14 04:49:35.2640474,2009-07-14 04:49:35.2640474,,%SystemRoot%\System32\svchost.exe -k netsvcs,%SystemRoot%\System32\rasmans.dll,SeImpersonatePrivilege SeIncreaseQuotaPrivilege SeTcbPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeAssignPrimaryTokenPrivilege
RasPppoe,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%systemroot%\system32\rascfg.dll,-32007",None,"@%systemroot%\system32\rascfg.dll,-32007",Manual,KernelDriver,2025-03-10 05:59:07.5312000,,,system32\DRIVERS\raspppoe.sys,,
RasSstp,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%systemroot%\system32\sstpsvc.dll,-202",None,"@%systemroot%\system32\sstpsvc.dll,-202",Manual,KernelDriver,2025-03-10 05:59:07.5312000,,,system32\DRIVERS\rassstp.sys,,
rdbss,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%systemroot%\system32\wkssvc.dll,-1001",None,"@%systemroot%\system32\wkssvc.dll,-1000",System,FileSystemDriver,2025-03-10 05:59:07.5312000,,Network,system32\DRIVERS\rdbss.sys,,
rdpbus,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,Remote Desktop Device Redirector Bus Driver,Manual,KernelDriver,2025-03-10 05:59:07.5312000,,,system32\DRIVERS\rdpbus.sys,,
RDPCDD,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%systemroot%\system32\DRIVERS\RDPCDD.sys,-101",None,"@%systemroot%\system32\DRIVERS\RDPCDD.sys,-100",System,KernelDriver,2025-03-10 05:59:07.5312000,,Video Save,System32\DRIVERS\RDPCDD.sys,,
RDPDD,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,,Disabled,Adapter,2009-07-14 04:49:01.6303883,,,,,
RDPDR,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,Terminal Server Device Redirector Driver,Manual,KernelDriver,2025-03-10 05:59:07.5312000,,,System32\drivers\rdpdr.sys,,
RDPENCDD,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%systemroot%\system32\drivers\RDPENCDD.sys,-100",None,"@%systemroot%\system32\drivers\RDPENCDD.sys,-101",System,KernelDriver,2025-03-10 05:59:07.5312000,,Video Save,system32\drivers\rdpencdd.sys,,
RDPNP,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%systemroot%\system32\drprov.dll,-101",None,"@%systemroot%\system32\drprov.dll,-100",Disabled,Adapter,2009-07-14 04:49:01.6303883,,,,,
RDPREFMP,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%systemroot%\system32\drivers\RdpRefMp.sys,-100",None,"@%systemroot%\system32\drivers\RdpRefMp.sys,-101",System,KernelDriver,2025-03-10 05:59:07.5312000,,Video Save,system32\drivers\rdprefmp.sys,,
RDPWD,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,,None,RDP Winstation Driver,Manual,KernelDriver,2025-03-10 05:59:07.5312000,,,,,
rdyboost,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,ReadyBoost,None,ReadyBoost,Boot,KernelDriver,2025-03-10 05:59:12.2580083,2025-03-10 06:00:05.3713516,PnP Filter,System32\drivers\rdyboost.sys,,
RemoteAccess,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%Systemroot%\system32\mprdim.dll,-201",None,"@%Systemroot%\system32\mprdim.dll,-200",Disabled,Win32ShareProcess,2009-07-14 04:49:45.0140645,2009-07-14 04:49:45.0140645,,%SystemRoot%\System32\svchost.exe -k netsvcs,%SystemRoot%\System32\mprdim.dll,SeChangeNotifyPrivilege SeLoadDriverPrivilege SeImpersonatePrivilege SeAuditPrivilege
RemoteRegistry,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@regsvc.dll,-2",None,"@regsvc.dll,-1",Manual,Win32ShareProcess,2009-07-14 04:49:01.6303883,2009-07-14 04:49:01.6303883,,%SystemRoot%\system32\svchost.exe -k regsvc,%SystemRoot%\system32\regsvc.dll,SeCreateGlobalPrivilege SeImpersonatePrivilege
RpcEptMapper,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%windir%\system32\RpcEpMap.dll,-1002",None,"@%windir%\system32\RpcEpMap.dll,-1001",Automatic,Win32ShareProcess,2009-07-14 04:53:36.4352368,2009-07-14 04:53:36.4352368,COM Infrastructure,%SystemRoot%\system32\svchost.exe -k RPCSS,%SystemRoot%\System32\RpcEpMap.dll,SeChangeNotifyPrivilege SeImpersonatePrivilege SeCreateGlobalPrivilege
RpcLocator,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@%systemroot%\system32\Locator.exe,-3",None,"@%systemroot%\system32\Locator.exe,-2",Manual,Win32OwnProcess,2009-07-14 04:49:01.6303883,,,%SystemRoot%\system32\locator.exe,,SeChangeNotifyPrivilege
RpcSs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,"@oleres.dll,-5011",None,"@oleres.dll,-5010",Automatic,Win32ShareProcess,2009-07-14 04:49:01.6303883,2009-07-14 02:34:41.5341214,COM Infrastructure,%SystemRoot%\system32\svchost.exe -k rpcss,%SystemRoot%\system32\rpcss.dll,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
