Hive,HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a6ad76e3-867a-4635-91b3-4904ba6374d7},MatchAnyKeyword,RegQword,4611686018427387904,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-03-09 06:16:40.9331092,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a6ad76e3-867a-4635-91b3-4904ba6374d7},MatchAllKeyword,RegQword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-03-09 06:16:40.9331092,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a6ad76e3-867a-4635-91b3-4904ba6374d7},EnableProperty,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-03-09 06:16:40.9331092,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a6ad76e3-867a-4635-91b3-4904ba6374d7},Status,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-03-09 06:16:40.9331092,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a7f2235f-be51-51ed-decf-f4498812a9a2},Enabled,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a7f2235f-be51-51ed-decf-f4498812a9a2},EnableLevel,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a7f2235f-be51-51ed-decf-f4498812a9a2},LoggerName,RegSz,EventLog-System,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a7f2235f-be51-51ed-decf-f4498812a9a2},MatchAnyKeyword,RegQword,10376293541461622784,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a7f2235f-be51-51ed-decf-f4498812a9a2},MatchAllKeyword,RegQword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a7f2235f-be51-51ed-decf-f4498812a9a2},EnableProperty,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a7f2235f-be51-51ed-decf-f4498812a9a2},Status,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a82fda5d-745f-409c-b0fe-18ae0678a0e0},Enabled,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a82fda5d-745f-409c-b0fe-18ae0678a0e0},EnableLevel,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a82fda5d-745f-409c-b0fe-18ae0678a0e0},LoggerName,RegSz,EventLog-System,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a82fda5d-745f-409c-b0fe-18ae0678a0e0},MatchAnyKeyword,RegQword,9223372036854775808,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a82fda5d-745f-409c-b0fe-18ae0678a0e0},MatchAllKeyword,RegQword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a82fda5d-745f-409c-b0fe-18ae0678a0e0},EnableProperty,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a82fda5d-745f-409c-b0fe-18ae0678a0e0},Status,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a8a1f2f6-a13a-45e9-b1fe-3419569e5ef2},Enabled,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-03-09 06:16:40.9331092,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a8a1f2f6-a13a-45e9-b1fe-3419569e5ef2},EnableLevel,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-03-09 06:16:40.9331092,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a8a1f2f6-a13a-45e9-b1fe-3419569e5ef2},LoggerName,RegSz,EventLog-System,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-03-09 06:16:40.9331092,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a8a1f2f6-a13a-45e9-b1fe-3419569e5ef2},MatchAnyKeyword,RegQword,13835058055282163712,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-03-09 06:16:40.9331092,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a8a1f2f6-a13a-45e9-b1fe-3419569e5ef2},MatchAllKeyword,RegQword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-03-09 06:16:40.9331092,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a8a1f2f6-a13a-45e9-b1fe-3419569e5ef2},EnableProperty,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-03-09 06:16:40.9331092,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a8a1f2f6-a13a-45e9-b1fe-3419569e5ef2},Status,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-03-09 06:16:40.9331092,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a963a23c-0058-521d-71ec-a1cce6173f21},Enabled,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a963a23c-0058-521d-71ec-a1cce6173f21},EnableLevel,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a963a23c-0058-521d-71ec-a1cce6173f21},LoggerName,RegSz,EventLog-System,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a963a23c-0058-521d-71ec-a1cce6173f21},MatchAnyKeyword,RegQword,9223372036854775808,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a963a23c-0058-521d-71ec-a1cce6173f21},MatchAllKeyword,RegQword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a963a23c-0058-521d-71ec-a1cce6173f21},EnableProperty,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{a963a23c-0058-521d-71ec-a1cce6173f21},Status,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{aa3aa23b-bb6d-425a-b58c-1d7e37f5d02a},Enabled,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{aa3aa23b-bb6d-425a-b58c-1d7e37f5d02a},EnableLevel,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{aa3aa23b-bb6d-425a-b58c-1d7e37f5d02a},LoggerName,RegSz,EventLog-System,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{aa3aa23b-bb6d-425a-b58c-1d7e37f5d02a},MatchAnyKeyword,RegQword,9223372036854775808,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{aa3aa23b-bb6d-425a-b58c-1d7e37f5d02a},MatchAllKeyword,RegQword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{aa3aa23b-bb6d-425a-b58c-1d7e37f5d02a},EnableProperty,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{aa3aa23b-bb6d-425a-b58c-1d7e37f5d02a},Status,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{abce23e7-de45-4366-8631-84fa6c525952},Enabled,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{abce23e7-de45-4366-8631-84fa6c525952},EnableLevel,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{abce23e7-de45-4366-8631-84fa6c525952},LoggerName,RegSz,EventLog-System,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{abce23e7-de45-4366-8631-84fa6c525952},MatchAnyKeyword,RegQword,9223372036854775808,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{abce23e7-de45-4366-8631-84fa6c525952},MatchAllKeyword,RegQword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{abce23e7-de45-4366-8631-84fa6c525952},EnableProperty,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{abce23e7-de45-4366-8631-84fa6c525952},Status,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{abf1f586-2e50-4ba8-928d-49044e6f0db7},Enabled,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-03-09 06:16:40.9331092,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{abf1f586-2e50-4ba8-928d-49044e6f0db7},EnableLevel,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-03-09 06:16:40.9331092,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{abf1f586-2e50-4ba8-928d-49044e6f0db7},LoggerName,RegSz,EventLog-System,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-03-09 06:16:40.9331092,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{abf1f586-2e50-4ba8-928d-49044e6f0db7},MatchAnyKeyword,RegQword,13835058055282163712,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-03-09 06:16:40.9331092,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{abf1f586-2e50-4ba8-928d-49044e6f0db7},MatchAllKeyword,RegQword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-03-09 06:16:40.9331092,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{abf1f586-2e50-4ba8-928d-49044e6f0db7},EnableProperty,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-03-09 06:16:40.9331092,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{abf1f586-2e50-4ba8-928d-49044e6f0db7},Status,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-03-09 06:16:40.9331092,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{ac43300d-5fcc-4800-8e99-1bd3f85f0320},Enabled,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{ac43300d-5fcc-4800-8e99-1bd3f85f0320},EnableLevel,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{ac43300d-5fcc-4800-8e99-1bd3f85f0320},LoggerName,RegSz,EventLog-System,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{ac43300d-5fcc-4800-8e99-1bd3f85f0320},MatchAnyKeyword,RegQword,9223372036854775808,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{ac43300d-5fcc-4800-8e99-1bd3f85f0320},MatchAllKeyword,RegQword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,System Event Log Providers,Event Logs,ROOT\ControlSet001\Control\WMI\Autologger\EventLog-System\{ac43300d-5fcc-4800-8e99-1bd3f85f0320},EnableProperty,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2025-02-05 00:08:49.5366775,
